usage_id,customer_id,year_month,data_gb,call_min,billing_amount,service_count,app_login_count
U03349,C280,2024-01,7.87,194,34558,0,2
U03350,C280,2024-02,6.0,44,33110,0,3
U03351,C280,2024-03,6.69,92,29877,0,0
U03352,C280,2024-04,5.18,129,31359,2,10
U03353,C280,2024-05,4.96,137,32093,1,7
U03354,C280,2024-06,5.23,142,25029,1,10
U03355,C280,2024-07,4.94,88,33106,1,7
U03356,C280,2024-08,3.9,72,29294,0,4
U03357,C280,2024-09,0.1,0,27064,0,4
U03358,C280,2024-10,0.1,56,36528,3,0
U03359,C280,2024-11,2.71,0,34671,2,6
U03360,C280,2024-12,0.1,27,24508,1,0
U03361,C281,2024-01,76.84,311,90512,4,17
U03362,C281,2024-02,50.72,402,81257,4,23
U03363,C281,2024-03,61.66,379,78952,7,19
U03364,C281,2024-04,74.61,282,84421,3,22
U03365,C281,2024-05,49.6,341,81992,4,7
U03366,C281,2024-06,50.95,427,77580,6,19
U03367,C281,2024-07,63.89,290,76809,1,21
U03368,C281,2024-08,48.21,371,84693,4,22
U03369,C281,2024-09,50.18,335,84400,3,17
U03370,C281,2024-10,73.78,235,85781,10,18
U03371,C281,2024-11,70.02,298,74380,4,13
U03372,C281,2024-12,54.77,149,89620,1,15
U03373,C282,2024-01,6.31,185,23503,2,5
U03374,C282,2024-02,7.23,177,35892,0,14
U03375,C282,2024-03,6.58,122,31094,0,3
U03376,C282,2024-04,9.63,177,20687,1,7
U03377,C282,2024-05,8.47,117,32421,1,11
U03378,C282,2024-06,5.94,134,25055,1,0
U03379,C282,2024-07,3.22,119,29259,2,4
U03380,C282,2024-08,9.12,133,32937,1,6
U03381,C282,2024-09,5.08,142,28117,2,2
U03382,C282,2024-10,6.31,150,28411,1,6
U03383,C282,2024-11,3.12,167,32058,1,2
U03384,C282,2024-12,7.71,153,27673,0,10
U03385,C283,2024-01,36.66,102,76734,1,8
U03386,C283,2024-02,76.68,344,82399,0,2
U03387,C283,2024-03,37.29,212,84600,4,5
U03388,C283,2024-04,57.5,321,79232,5,8
U03389,C283,2024-05,63.72,304,81330,5,6
U03390,C283,2024-06,57.99,247,73709,5,15
U03391,C283,2024-07,40.69,225,88448,4,19
U03392,C283,2024-08,68.63,312,89465,4,8
U03393,C283,2024-09,21.42,345,85376,7,4
U03394,C283,2024-10,40.74,309,79001,0,11
U03395,C283,2024-11,58.42,305,85277,6,21
U03396,C283,2024-12,50.1,243,85722,4,25
U03397,C284,2024-01,17.05,144,52811,3,12
U03398,C284,2024-02,16.55,216,53313,1,9
U03399,C284,2024-03,21.06,179,53028,1,0
U03400,C284,2024-04,19.52,208,50170,3,4
U03401,C284,2024-05,15.12,255,48130,3,7
U03402,C284,2024-06,8.56,163,49391,3,10
U03403,C284,2024-07,6.47,256,50764,2,5
U03404,C284,2024-08,20.61,66,46478,1,2
U03405,C284,2024-09,13.63,78,49620,3,7
U03406,C284,2024-10,14.47,207,42369,3,10
U03407,C284,2024-11,16.04,179,54281,0,11
U03408,C284,2024-12,13.41,243,44301,2,15
U03409,C285,2024-01,65.85,301,73316,0,9
U03410,C285,2024-02,72.12,288,98089,4,14
U03411,C285,2024-03,59.78,302,83815,4,17
U03412,C285,2024-04,67.9,253,90504,3,12
U03413,C285,2024-05,51.37,320,86470,3,13
U03414,C285,2024-06,70.56,313,89001,4,9
U03415,C285,2024-07,55.02,394,86931,4,20
U03416,C285,2024-08,52.71,285,98361,0,20
U03417,C285,2024-09,71.87,306,91844,4,23
U03418,C285,2024-10,53.61,326,83494,2,20
U03419,C285,2024-11,46.36,172,84622,4,19
U03420,C285,2024-12,47.9,428,81205,0,14
U03421,C286,2024-01,15.26,224,50934,3,10
U03422,C286,2024-02,20.14,231,48636,1,6
U03423,C286,2024-03,16.39,185,54458,1,12
U03424,C286,2024-04,16.9,245,49304,2,10
U03425,C286,2024-05,9.68,191,48967,2,12
U03426,C286,2024-06,15.21,184,46112,3,7
U03427,C286,2024-07,23.49,111,45178,3,13
U03428,C286,2024-08,13.71,113,52102,1,6
U03429,C286,2024-09,8.67,210,46282,1,7
U03430,C286,2024-10,18.55,212,46481,2,11
U03431,C286,2024-11,16.05,146,52752,0,10
U03432,C286,2024-12,12.65,127,48039,1,8
U03433,C287,2024-01,58.1,348,85155,2,22
U03434,C287,2024-02,45.26,342,76069,4,21
U03435,C287,2024-03,64.72,296,93447,0,18
U03436,C287,2024-04,57.07,186,90721,4,4
U03437,C287,2024-05,67.19,345,83488,4,12
U03438,C287,2024-06,55.67,382,86958,4,20
U03439,C287,2024-07,92.45,361,82837,1,14
U03440,C287,2024-08,69.59,322,76791,5,17
U03441,C287,2024-09,86.92,349,90354,6,9
U03442,C287,2024-10,51.77,280,94768,2,18
U03443,C287,2024-11,73.37,299,84720,6,13
U03444,C287,2024-12,47.22,310,78884,6,21
U03445,C288,2024-01,15.01,222,47070,2,6
U03446,C288,2024-02,24.34,169,50776,4,2
U03447,C288,2024-03,4.4,12,44454,4,12
U03448,C288,2024-04,14.12,229,51626,2,11
U03449,C288,2024-05,18.72,117,46199,2,10
U03450,C288,2024-06,10.01,170,53529,3,0
U03451,C288,2024-07,18.87,199,48418,3,8
U03452,C288,2024-08,21.7,169,54108,0,14
U03453,C288,2024-09,6.79,0,45973,0,4
U03454,C288,2024-10,13.98,252,56049,2,14
U03455,C288,2024-11,18.19,179,51754,0,9
U03456,C288,2024-12,10.06,133,46830,3,19
U03457,C289,2024-01,8.24,167,31732,3,4
U03458,C289,2024-02,6.53,136,32241,2,9
U03459,C289,2024-03,9.98,142,36429,0,10
U03460,C289,2024-04,7.59,151,38869,0,5
U03461,C289,2024-05,5.6,129,36038,0,2
U03462,C289,2024-06,8.51,145,27282,0,8
U03463,C289,2024-07,12.29,193,35598,1,7
U03464,C289,2024-08,4.34,158,26991,2,1
U03465,C289,2024-09,7.8,191,32980,1,10
U03466,C289,2024-10,5.04,191,29472,2,10
U03467,C289,2024-11,4.57,144,32072,2,2
U03468,C289,2024-12,6.78,216,24655,1,7
U03469,C290,2024-01,19.2,216,52508,1,12
U03470,C290,2024-02,18.03,255,48719,1,9
U03471,C290,2024-03,14.25,212,51340,3,8
U03472,C290,2024-04,12.05,255,50077,2,7
U03473,C290,2024-05,13.89,241,47022,4,3
U03474,C290,2024-06,17.07,239,56519,3,17
U03475,C290,2024-07,17.55,155,48565,2,8
U03476,C290,2024-08,17.45,170,47856,2,7
U03477,C290,2024-09,15.87,189,56166,1,7
U03478,C290,2024-10,22.41,242,47925,1,14
U03479,C290,2024-11,18.87,208,51325,4,3
U03480,C290,2024-12,19.8,201,50048,3,14
U03481,C291,2024-01,58.29,425,87433,6,23
U03482,C291,2024-02,67.77,194,83255,7,17
U03483,C291,2024-03,67.47,314,81651,3,14
U03484,C291,2024-04,77.77,221,86318,2,15
U03485,C291,2024-05,71.59,390,83156,3,13
U03486,C291,2024-06,68.16,260,81211,7,16
U03487,C291,2024-07,59.75,369,85861,0,22
U03488,C291,2024-08,61.61,279,80234,2,19
U03489,C291,2024-09,68.84,210,83342,5,6
U03490,C291,2024-10,79.41,347,95969,7,19
U03491,C291,2024-11,60.33,289,77389,5,10
U03492,C291,2024-12,52.73,308,87642,0,17
U03493,C292,2024-01,48.12,436,97100,4,18
U03494,C292,2024-02,71.45,275,81241,8,15
U03495,C292,2024-03,78.65,243,75767,5,10
U03496,C292,2024-04,48.02,310,81719,3,13
U03497,C292,2024-05,58.88,346,81227,3,16
U03498,C292,2024-06,62.73,251,77922,7,17
U03499,C292,2024-07,78.75,372,85602,4,7
U03500,C292,2024-08,66.97,287,89547,4,12
U03501,C292,2024-09,52.65,234,90475,6,10
U03502,C292,2024-10,55.92,322,97935,4,19
U03503,C292,2024-11,54.95,207,88467,4,11
U03504,C292,2024-12,54.78,426,93458,2,12
U03505,C293,2024-01,11.17,205,32700,2,9
U03506,C293,2024-02,9.86,181,35118,0,8
U03507,C293,2024-03,6.3,192,28994,1,9
U03508,C293,2024-04,6.97,85,26032,0,6
U03509,C293,2024-05,7.91,129,37365,2,13
U03510,C293,2024-06,4.01,189,21954,1,9
U03511,C293,2024-07,9.31,262,35927,1,8
U03512,C293,2024-08,5.48,143,31789,1,9
U03513,C293,2024-09,7.99,152,26773,0,7
U03514,C293,2024-10,9.0,183,31577,1,3
U03515,C293,2024-11,5.88,103,30078,2,11
U03516,C293,2024-12,4.03,149,25600,1,7
U03517,C294,2024-01,8.8,134,35193,1,12
U03518,C294,2024-02,6.88,164,27333,1,6
U03519,C294,2024-03,8.52,173,31290,0,9
U03520,C294,2024-04,5.5,159,29874,1,4
U03521,C294,2024-05,3.51,209,29919,0,10
U03522,C294,2024-06,6.39,126,26769,0,3
U03523,C294,2024-07,5.71,122,23321,2,7
U03524,C294,2024-08,7.26,210,38926,0,6
U03525,C294,2024-09,9.11,156,36462,0,5
U03526,C294,2024-10,4.5,117,18874,1,10
U03527,C294,2024-11,6.95,137,31055,0,5
U03528,C294,2024-12,7.7,73,25688,2,4
U03529,C295,2024-01,16.77,179,45696,3,9
U03530,C295,2024-02,10.34,167,54373,1,7
U03531,C295,2024-03,14.82,231,52322,2,8
U03532,C295,2024-04,16.15,232,50676,1,5
U03533,C295,2024-05,20.77,208,45392,3,2
U03534,C295,2024-06,9.24,356,47969,2,7
U03535,C295,2024-07,14.19,211,50991,1,4
U03536,C295,2024-08,8.68,14,42664,2,4
U03537,C295,2024-09,0.55,69,53505,3,0
U03538,C295,2024-10,0.1,0,53742,1,3
U03539,C295,2024-11,4.47,59,45036,3,9
U03540,C295,2024-12,0.1,32,48691,2,0
U03541,C296,2024-01,16.49,128,41715,2,12
U03542,C296,2024-02,13.44,290,50635,3,7
U03543,C296,2024-03,7.55,157,46241,2,12
U03544,C296,2024-04,15.24,234,43549,3,17
U03545,C296,2024-05,10.04,185,48466,3,7
U03546,C296,2024-06,18.86,220,47704,2,14
U03547,C296,2024-07,17.67,197,44194,2,15
U03548,C296,2024-08,16.52,233,51744,4,5
U03549,C296,2024-09,14.4,319,49102,2,9
U03550,C296,2024-10,7.82,177,49162,1,8
U03551,C296,2024-11,18.43,221,48335,3,11
U03552,C296,2024-12,19.89,218,48301,3,13
U03553,C297,2024-01,12.7,253,51789,2,12
U03554,C297,2024-02,20.07,316,54587,2,15
U03555,C297,2024-03,15.77,219,53246,1,18
U03556,C297,2024-04,18.4,158,47680,3,15
U03557,C297,2024-05,18.48,194,46159,1,19
U03558,C297,2024-06,20.32,258,40586,4,9
U03559,C297,2024-07,18.6,30,49409,2,15
U03560,C297,2024-08,10.42,171,52999,1,15
U03561,C297,2024-09,17.87,246,52398,3,7
U03562,C297,2024-10,21.76,157,51062,2,13
U03563,C297,2024-11,20.28,216,49645,3,14
U03564,C297,2024-12,11.96,215,51262,1,7
U03565,C298,2024-01,64.41,266,94513,5,14
U03566,C298,2024-02,43.45,230,84846,1,18
U03567,C298,2024-03,53.85,283,85399,1,8
U03568,C298,2024-04,65.36,281,93032,5,6
U03569,C298,2024-05,66.92,203,76545,2,18
U03570,C298,2024-06,43.36,295,90836,6,7
U03571,C298,2024-07,80.29,330,75139,5,14
U03572,C298,2024-08,35.96,283,83460,6,8
U03573,C298,2024-09,62.18,402,82018,8,20
U03574,C298,2024-10,65.89,285,86529,6,23
U03575,C298,2024-11,50.97,241,83605,8,17
U03576,C298,2024-12,40.47,264,89510,4,20
U03577,C299,2024-01,9.6,166,29833,1,10
U03578,C299,2024-02,6.41,104,26076,1,8
U03579,C299,2024-03,4.88,135,32534,2,5
U03580,C299,2024-04,5.64,255,29400,2,4
U03581,C299,2024-05,6.81,44,32973,1,10
U03582,C299,2024-06,6.23,178,34013,2,6
U03583,C299,2024-07,8.06,192,28213,0,3
U03584,C299,2024-08,3.93,70,30689,1,4
U03585,C299,2024-09,7.14,189,28420,1,6
U03586,C299,2024-10,10.8,152,26438,2,4
U03587,C299,2024-11,7.9,141,34765,1,0
U03588,C299,2024-12,4.95,87,22625,0,6
U03589,C300,2024-01,9.86,199,50705,2,16
U03590,C300,2024-02,10.04,364,45391,1,9
U03591,C300,2024-03,15.86,210,49200,2,4
U03592,C300,2024-04,9.53,174,45247,2,10
U03593,C300,2024-05,15.7,141,40199,2,10
U03594,C300,2024-06,20.11,249,49894,2,13
U03595,C300,2024-07,17.5,134,53122,2,11
U03596,C300,2024-08,23.21,273,47138,3,12
U03597,C300,2024-09,15.87,103,48148,3,6
U03598,C300,2024-10,13.24,282,47786,2,9
U03599,C300,2024-11,20.43,158,49020,3,5
U03600,C300,2024-12,12.92,167,48788,3,7
U03601,C301,2024-01,8.57,84,29339,0,6
U03602,C301,2024-02,6.63,212,28661,2,4
U03603,C301,2024-03,5.04,222,23367,1,11
U03604,C301,2024-04,3.16,37,26447,1,8
U03605,C301,2024-05,5.97,216,30714,1,2
U03606,C301,2024-06,5.1,195,31183,1,2
U03607,C301,2024-07,7.25,178,28009,2,13
U03608,C301,2024-08,5.42,148,28630,2,4
U03609,C301,2024-09,7.99,173,30384,1,5
U03610,C301,2024-10,3.13,29,30335,1,3
U03611,C301,2024-11,0.71,161,31044,0,7
U03612,C301,2024-12,4.93,91,32979,0,9
U03613,C302,2024-01,7.27,173,34243,0,11
U03614,C302,2024-02,9.24,191,25964,2,7
U03615,C302,2024-03,4.0,174,31040,1,6
U03616,C302,2024-04,3.3,224,33462,1,14
U03617,C302,2024-05,6.67,129,36513,3,3
U03618,C302,2024-06,3.84,102,36109,0,1
U03619,C302,2024-07,2.26,149,28523,1,7
U03620,C302,2024-08,1.88,93,35329,2,8
U03621,C302,2024-09,3.03,86,27674,1,6
U03622,C302,2024-10,5.43,48,26194,2,9
U03623,C302,2024-11,8.24,270,32070,1,7
U03624,C302,2024-12,4.4,97,34871,1,12
U03625,C303,2024-01,8.09,206,21780,0,7
U03626,C303,2024-02,4.81,169,32699,1,6
U03627,C303,2024-03,2.39,195,30820,0,4
U03628,C303,2024-04,3.05,155,31365,1,1
U03629,C303,2024-05,7.38,100,36601,2,6
U03630,C303,2024-06,4.84,138,34440,0,8
U03631,C303,2024-07,5.95,104,30382,0,7
U03632,C303,2024-08,5.23,153,26164,1,2
U03633,C303,2024-09,5.59,46,29760,3,6
U03634,C303,2024-10,4.93,106,29363,2,7
U03635,C303,2024-11,3.82,38,27118,3,9
U03636,C303,2024-12,5.27,192,33440,1,7
U03637,C304,2024-01,51.14,117,80542,4,17
U03638,C304,2024-02,40.17,153,74551,1,10
U03639,C304,2024-03,57.92,217,81936,6,25
U03640,C304,2024-04,33.88,147,74011,5,15
U03641,C304,2024-05,42.27,245,92919,2,15
U03642,C304,2024-06,49.32,285,78980,6,17
U03643,C304,2024-07,44.67,307,78246,6,22
U03644,C304,2024-08,46.61,277,84507,4,9
U03645,C304,2024-09,34.14,279,78824,5,18
U03646,C304,2024-10,58.04,254,68292,4,21
U03647,C304,2024-11,63.15,284,87284,4,20
U03648,C304,2024-12,44.99,257,89412,2,16
U03649,C305,2024-01,43.57,306,92335,4,23
U03650,C305,2024-02,40.36,323,86281,4,19
U03651,C305,2024-03,57.32,323,88562,8,9
U03652,C305,2024-04,41.17,257,79767,5,14
U03653,C305,2024-05,77.34,385,87072,4,15
U03654,C305,2024-06,61.57,267,82246,3,17
U03655,C305,2024-07,71.55,307,86953,1,16
U03656,C305,2024-08,39.6,353,84950,5,24
U03657,C305,2024-09,38.27,55,87818,5,16
U03658,C305,2024-10,76.14,206,87552,2,7
U03659,C305,2024-11,20.17,256,83226,6,13
U03660,C305,2024-12,27.77,307,84752,3,16
U03661,C306,2024-01,19.63,211,48088,0,10
U03662,C306,2024-02,9.72,160,51774,4,10
U03663,C306,2024-03,21.37,184,46192,4,4
U03664,C306,2024-04,12.87,188,44647,1,8
U03665,C306,2024-05,13.8,196,48955,3,13
U03666,C306,2024-06,12.69,72,49115,3,17
U03667,C306,2024-07,15.38,205,40880,0,1
U03668,C306,2024-08,18.48,205,50784,1,4
U03669,C306,2024-09,17.94,197,54648,3,10
U03670,C306,2024-10,15.51,209,46922,2,8
U03671,C306,2024-11,17.11,173,47726,2,11
U03672,C306,2024-12,7.34,67,50864,3,8
U03673,C307,2024-01,19.35,231,54457,2,1
U03674,C307,2024-02,6.94,121,43925,1,15
U03675,C307,2024-03,10.74,130,49021,2,12
U03676,C307,2024-04,19.75,115,50961,1,4
U03677,C307,2024-05,13.78,136,45105,0,9
U03678,C307,2024-06,16.36,157,53754,0,9
U03679,C307,2024-07,15.25,200,51842,3,1
U03680,C307,2024-08,20.85,88,46959,1,15
U03681,C307,2024-09,10.12,201,54892,0,4
U03682,C307,2024-10,20.53,165,48144,3,10
U03683,C307,2024-11,18.09,153,50189,3,7
U03684,C307,2024-12,10.4,158,43162,2,15
U03685,C308,2024-01,37.9,340,87082,4,13
U03686,C308,2024-02,81.02,267,85429,2,14
U03687,C308,2024-03,60.98,214,79017,2,9
U03688,C308,2024-04,57.15,220,81637,3,12
U03689,C308,2024-05,56.12,256,74310,3,12
U03690,C308,2024-06,27.69,248,81343,3,17
U03691,C308,2024-07,40.73,171,83120,4,14
U03692,C308,2024-08,38.69,295,88893,1,17
U03693,C308,2024-09,66.78,298,86263,6,5
U03694,C308,2024-10,39.77,223,86060,2,16
U03695,C308,2024-11,72.67,259,83116,3,17
U03696,C308,2024-12,74.41,173,77269,6,16
U03697,C309,2024-01,7.28,92,28883,2,11
U03698,C309,2024-02,4.98,145,32983,2,7
U03699,C309,2024-03,5.16,110,26612,0,14
U03700,C309,2024-04,2.54,83,33221,3,1
U03701,C309,2024-05,6.91,96,21579,2,6
U03702,C309,2024-06,6.75,143,29198,1,7
U03703,C309,2024-07,9.08,192,31056,1,8
U03704,C309,2024-08,4.78,109,29700,1,3
U03705,C309,2024-09,5.41,39,28692,0,8
U03706,C309,2024-10,2.57,0,29817,1,0
U03707,C309,2024-11,0.1,0,29553,1,4
U03708,C309,2024-12,3.47,35,26866,1,0
U03709,C310,2024-01,16.89,185,49155,2,10
U03710,C310,2024-02,12.57,233,46100,2,6
U03711,C310,2024-03,16.46,145,55587,2,14
U03712,C310,2024-04,22.55,99,48089,1,8
U03713,C310,2024-05,12.44,164,44271,3,1
U03714,C310,2024-06,18.38,137,53461,1,0
U03715,C310,2024-07,14.22,230,51307,1,16
U03716,C310,2024-08,16.4,208,45341,0,8
U03717,C310,2024-09,16.3,135,51040,2,12
U03718,C310,2024-10,12.16,280,46740,0,4
U03719,C310,2024-11,6.77,204,50973,1,15
U03720,C310,2024-12,13.66,187,49198,1,1
U03721,C311,2024-01,55.75,327,89149,5,25
U03722,C311,2024-02,61.17,344,80439,5,24
U03723,C311,2024-03,64.77,216,85419,5,18
U03724,C311,2024-04,75.12,330,74134,4,17
U03725,C311,2024-05,53.88,258,86292,3,15
U03726,C311,2024-06,83.84,294,77980,5,17
U03727,C311,2024-07,43.79,257,95121,5,16
U03728,C311,2024-08,88.8,350,83985,3,10
U03729,C311,2024-09,34.01,298,97030,5,21
U03730,C311,2024-10,59.36,375,81308,2,18
U03731,C311,2024-11,62.92,367,91490,5,14
U03732,C311,2024-12,50.65,364,102300,4,13
U03733,C312,2024-01,3.05,113,30971,3,5
U03734,C312,2024-02,2.31,131,33131,2,3
U03735,C312,2024-03,5.32,134,28515,0,8
U03736,C312,2024-04,6.52,18,26427,1,6
U03737,C312,2024-05,7.22,104,27479,2,8
U03738,C312,2024-06,6.83,60,26644,0,0
U03739,C312,2024-07,5.08,184,24064,2,8
U03740,C312,2024-08,4.26,145,28247,0,5
U03741,C312,2024-09,6.78,179,24477,1,5
U03742,C312,2024-10,4.62,12,30970,3,0
U03743,C312,2024-11,5.74,87,27112,2,5
U03744,C312,2024-12,0.46,0,31176,2,2
U03745,C313,2024-01,15.59,156,52563,0,5
U03746,C313,2024-02,10.14,255,50251,4,10
U03747,C313,2024-03,17.58,140,50178,2,10
U03748,C313,2024-04,15.5,130,47435,1,8
U03749,C313,2024-05,16.67,170,46487,1,14
U03750,C313,2024-06,18.05,142,51697,2,15
U03751,C313,2024-07,10.53,239,51545,1,5
U03752,C313,2024-08,9.5,201,46351,1,6
U03753,C313,2024-09,5.07,65,45759,3,4
U03754,C313,2024-10,19.85,163,46313,4,7
U03755,C313,2024-11,12.78,259,50453,2,9
U03756,C313,2024-12,20.44,169,45928,1,5
U03757,C314,2024-01,62.15,153,82866,4,17
U03758,C314,2024-02,75.1,325,81361,6,18
U03759,C314,2024-03,65.59,284,84822,5,21
U03760,C314,2024-04,40.53,324,83368,4,25
U03761,C314,2024-05,58.86,400,78226,7,21
U03762,C314,2024-06,62.67,278,78053,5,14
U03763,C314,2024-07,45.55,263,89892,3,14
U03764,C314,2024-08,76.33,206,84134,4,20
U03765,C314,2024-09,63.79,153,82002,7,16
U03766,C314,2024-10,70.04,276,93407,4,18
U03767,C314,2024-11,46.28,457,90829,4,18
U03768,C314,2024-12,58.89,211,93189,2,13
U03769,C315,2024-01,23.14,255,47173,2,7
U03770,C315,2024-02,20.74,166,52776,2,17
U03771,C315,2024-03,15.23,185,54294,2,12
U03772,C315,2024-04,14.07,225,47001,3,13
U03773,C315,2024-05,17.15,202,53806,3,8
U03774,C315,2024-06,19.34,259,55205,3,11
U03775,C315,2024-07,14.49,341,49562,3,13
U03776,C315,2024-08,22.34,250,46497,2,18
U03777,C315,2024-09,20.27,229,54998,1,9
U03778,C315,2024-10,28.99,306,61231,3,8
U03779,C315,2024-11,18.19,308,45411,4,15
U03780,C315,2024-12,24.62,267,45046,2,15
U03781,C316,2024-01,7.32,151,28423,0,10
U03782,C316,2024-02,4.76,104,31404,1,8
U03783,C316,2024-03,5.87,169,35382,3,5
U03784,C316,2024-04,3.59,153,29312,2,9
U03785,C316,2024-05,6.15,141,28520,3,6
U03786,C316,2024-06,4.05,179,28259,1,5
U03787,C316,2024-07,5.12,135,31465,1,4
U03788,C316,2024-08,3.18,138,34184,0,9
U03789,C316,2024-09,4.22,111,30016,0,4
U03790,C316,2024-10,4.07,157,27497,2,3
U03791,C316,2024-11,3.74,109,23849,0,7
U03792,C316,2024-12,2.97,90,25674,1,6
U03793,C317,2024-01,96.74,317,87069,4,22
U03794,C317,2024-02,65.88,306,90384,3,20
U03795,C317,2024-03,51.04,288,97066,4,21
U03796,C317,2024-04,48.18,304,91045,3,13
U03797,C317,2024-05,68.22,361,93168,4,17
U03798,C317,2024-06,80.12,358,93075,2,15
U03799,C317,2024-07,89.17,231,81830,5,13
U03800,C317,2024-08,55.27,336,85999,2,19
U03801,C317,2024-09,57.39,238,78789,6,18
U03802,C317,2024-10,50.71,207,88572,6,18
U03803,C317,2024-11,63.31,216,91139,3,12
U03804,C317,2024-12,61.38,234,93202,3,22
U03805,C318,2024-01,19.57,216,48562,0,12
U03806,C318,2024-02,9.92,246,57805,2,5
U03807,C318,2024-03,11.47,292,51235,2,7
U03808,C318,2024-04,15.68,139,48174,3,9
U03809,C318,2024-05,16.84,280,58773,3,4
U03810,C318,2024-06,16.75,290,54470,3,8
U03811,C318,2024-07,16.06,201,41194,3,9
U03812,C318,2024-08,12.4,8,45296,2,9
U03813,C318,2024-09,10.54,138,44331,1,4
U03814,C318,2024-10,10.92,194,59271,3,14
U03815,C318,2024-11,20.39,172,49362,2,7
U03816,C318,2024-12,14.97,258,48034,1,9
U03817,C319,2024-01,74.68,259,92344,4,17
U03818,C319,2024-02,57.95,140,90078,6,14
U03819,C319,2024-03,68.48,241,94931,3,13
U03820,C319,2024-04,21.93,339,90703,5,1
U03821,C319,2024-05,58.92,223,77708,3,4
U03822,C319,2024-06,52.8,204,77821,4,1
U03823,C319,2024-07,40.54,184,91654,3,14
U03824,C319,2024-08,66.82,116,83948,3,10
U03825,C319,2024-09,45.99,327,94397,9,15
U03826,C319,2024-10,60.88,243,91392,5,15
U03827,C319,2024-11,40.29,350,84550,4,17
U03828,C319,2024-12,60.2,182,93363,5,17
U03829,C320,2024-01,7.24,49,23194,1,2
U03830,C320,2024-02,6.72,196,28334,1,6
U03831,C320,2024-03,6.31,137,30942,0,9
U03832,C320,2024-04,6.71,137,33928,2,8
U03833,C320,2024-05,8.96,91,35402,1,3
U03834,C320,2024-06,5.77,163,29741,1,5
U03835,C320,2024-07,5.2,157,36087,0,3
U03836,C320,2024-08,4.83,172,25605,2,6
U03837,C320,2024-09,4.71,178,31356,2,6
U03838,C320,2024-10,4.12,59,27002,0,8
U03839,C320,2024-11,8.5,131,25604,0,9
U03840,C320,2024-12,2.35,159,28637,1,3
U03841,C321,2024-01,4.45,140,31516,1,8
U03842,C321,2024-02,3.9,196,23569,0,7
U03843,C321,2024-03,4.29,106,23560,0,5
U03844,C321,2024-04,5.65,137,21274,0,9
U03845,C321,2024-05,5.34,97,24979,0,6
U03846,C321,2024-06,5.74,126,30454,2,6
U03847,C321,2024-07,4.06,112,24496,0,6
U03848,C321,2024-08,4.14,229,35470,0,8
U03849,C321,2024-09,9.37,157,35887,1,4
U03850,C321,2024-10,7.35,161,29899,0,3
U03851,C321,2024-11,7.39,75,31422,1,3
U03852,C321,2024-12,6.64,208,28133,1,5
U03853,C322,2024-01,14.05,196,57021,0,13
U03854,C322,2024-02,18.88,196,52519,3,7
U03855,C322,2024-03,17.64,215,51990,3,8
U03856,C322,2024-04,14.0,266,50162,2,9
U03857,C322,2024-05,21.72,236,53420,1,10
U03858,C322,2024-06,9.52,318,47118,3,7
U03859,C322,2024-07,19.46,226,51235,2,11
U03860,C322,2024-08,15.44,198,47524,1,14
U03861,C322,2024-09,13.28,250,44809,1,8
U03862,C322,2024-10,16.1,209,51645,2,3
U03863,C322,2024-11,7.58,131,52000,2,11
U03864,C322,2024-12,16.87,313,47856,2,12
U03865,C323,2024-01,55.63,363,76596,9,11
U03866,C323,2024-02,73.22,193,90097,1,14
U03867,C323,2024-03,55.25,253,91416,6,11
U03868,C323,2024-04,42.35,312,95503,5,12
U03869,C323,2024-05,67.78,398,86295,3,13
U03870,C323,2024-06,69.06,381,73443,0,12
U03871,C323,2024-07,59.17,233,90979,2,12
U03872,C323,2024-08,48.27,358,80139,4,5
U03873,C323,2024-09,73.24,383,81714,3,25
U03874,C323,2024-10,51.32,343,87372,5,15
U03875,C323,2024-11,75.62,257,86538,5,9
U03876,C323,2024-12,58.69,254,88260,9,14
U03877,C324,2024-01,29.67,274,85192,4,11
U03878,C324,2024-02,53.0,397,80595,4,11
U03879,C324,2024-03,42.88,197,88676,5,21
U03880,C324,2024-04,56.19,231,94866,4,13
U03881,C324,2024-05,78.5,270,93726,2,11
U03882,C324,2024-06,67.68,258,83415,4,21
U03883,C324,2024-07,37.69,245,95983,6,12
U03884,C324,2024-08,48.35,216,83971,2,12
U03885,C324,2024-09,56.68,201,85900,5,7
U03886,C324,2024-10,24.0,253,81995,4,25
U03887,C324,2024-11,37.19,54,87225,2,15
U03888,C324,2024-12,52.82,314,85339,6,12
U03889,C325,2024-01,6.74,181,27473,0,2
U03890,C325,2024-02,2.02,95,31110,0,10
U03891,C325,2024-03,3.22,91,34806,1,11
U03892,C325,2024-04,5.98,190,30557,1,5
U03893,C325,2024-05,7.31,110,34096,1,4
U03894,C325,2024-06,5.78,204,29169,0,14
U03895,C325,2024-07,4.33,220,34659,0,6
U03896,C325,2024-08,5.36,157,31094,2,9
U03897,C325,2024-09,5.93,166,30998,1,10
U03898,C325,2024-10,6.97,88,28618,1,5
U03899,C325,2024-11,3.31,130,35353,0,5
U03900,C325,2024-12,5.71,176,26458,0,11
U03901,C326,2024-01,8.33,173,29607,1,9
U03902,C326,2024-02,9.14,206,32777,2,6
U03903,C326,2024-03,6.47,228,26054,2,5
U03904,C326,2024-04,6.31,106,27230,1,8
U03905,C326,2024-05,11.15,87,32815,1,2
U03906,C326,2024-06,7.06,143,33578,0,12
